tx	gene_id	H2	H27	H45	H47	H56	H74	H87	H91
ENST00000641569	ENSG00000179626	0	0	0	0	0	0	0	16.149678
ENST00000641851	ENSG00000179626	0	0	0.964158	0	0	0	0	0
ENST00000394256	ENSG00000179626	0	0	0	0	0	0	0	0
ENST00000641114	ENSG00000179615	0	0	0	0	0	0	0	6.810291
ENST00000641684	ENSG00000290754	0	0	0	0	0	0	0	4.247998
ENST00000607990	ENSG00000272937	0	0	0	0	0	0	0	0
ENST00000309675	ENSG00000175398	0	0	0	0	0	0	0	0
ENST00000556606	ENSG00000258921	0	0	0	0	0	0	0	38.691166
ENST00000609031	ENSG00000272837	0	0	0	0	0	0	0	21.095495
ENST00000554248	ENSG00000258907	0	0	0	0	0	0	0	12.555771
ENST00000603972	ENSG00000270458	0	0	0	0	0	0	0	0
ENST00000394252	ENSG00000170439	0	1.128896	2.171476	1.037475	6.773865	0	5.453307	8.310214
ENST00000257879	ENSG00000135424	0	0	0	0	3.947084	0	0	0
ENST00000553804	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000554327	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000347027	ENSG00000135424	0	0	0	0	0	0.815149	0	4.127865
ENST00000452168	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000687390	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000557058	ENSG00000135424	0	0	3.7506	2.596553	7.537479	0	2.745426	16.894568
ENST00000691846	ENSG00000135424	0	3.548951	0	0	0	0	0	0
ENST00000691052	ENSG00000135424	0	0.891986	0	0	0	0	0	0
ENST00000553893	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000686981	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000691973	ENSG00000135424	0	0	0	0	0	0	2.916396	0
ENST00000688413	ENSG00000135424	0.271762	1.258807	0	0.566882	0.447787	0	0	31.128736
ENST00000555728	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000557555	ENSG00000135424	0.29663	0	0	0	0	0	0	0
ENST00000557257	ENSG00000135424	0.420197	0	0	1.699756	0	0	0	0
ENST00000689678	ENSG00000135424	0	0	0	0	0	0	0	55.091675
ENST00000557488	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000556273	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000554543	ENSG00000135424	0	0	0	0	0	0	0	19.694697
ENST00000553276	ENSG00000135424	1.007798	0	0	0	7.235033	0	6.067687	0
ENST00000555687	ENSG00000135424	0	0	7.45664	3.55291	0	0	0	0
ENST00000554724	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000553737	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000556371	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000555809	ENSG00000135424	0	0	0	0	0	0	0	0
ENST00000554359	ENSG00000135424	0	0	3.553795	0	3.235674	0	0	26.881301
ENST00000702142	ENSG00000289965	0	0	0	0	0	0	0	32.830917
ENST00000551946	ENSG00000258311	1.437269	0	0	0	0	3.949208	0	0
ENST00000550412	ENSG00000258311	4.444204	9.990048	17.271719	7.675834	13.291471	9.081897	16.888909	41.621804
ENST00000549147	ENSG00000135441	16.089394	14.6196	24.71702	27.90051	32.872035	12.4413	55.451903	55.890333
ENST00000548925	ENSG00000135441	255.503297	446.652608	472.654571	735.016984	514.064547	398.447557	514.397702	601.011116
ENST00000257899	ENSG00000258311	0	0	0	0	0	0	0	0
ENST00000553100	ENSG00000135441	0	8.498349	0	0	0	6.999395	0	0
ENST00000547076	ENSG00000135441	6.631212	5.188432	7.573874	15.245712	15.514771	13.83641	6.67267	36.876125
ENST00000551926	ENSG00000135441	0	0	0	0	0	0	0	0
ENST00000548556	ENSG00000135441	0	0	13.827908	12.315258	0	0	0	0
ENST00000549424	ENSG00000258311	0	0	0	0	0	0	0	0
ENST00000553160	ENSG00000135437	2.594989	8.725332	35.8002	4.260984	16.422938	4.015625	16.494856	50.511337
ENST00000547072	ENSG00000135437	0	0	0	0	0	0	0	0
ENST00000552930	ENSG00000135437	0	0	0	0	4.024094	0	0	0
ENST00000553187	ENSG00000135437	0	0	0	0	0	0	0	0
ENST00000548486	ENSG00000135437	0	0	0	0	0	0	0	0
ENST00000257895	ENSG00000135437	0	0	0	0	0	0	0	0
ENST00000550608	ENSG00000135437	0	0	2.706829	0	0	0	0	0
ENST00000548082	ENSG00000135437	1.785981	3.878169	0	0	3.671203	0	0	0
ENST00000547301	ENSG00000135437	9.219174	7.722744	19.604518	14.942196	32.230096	10.577334	19.34166	88.801522
ENST00000548123	ENSG00000135437	0	0	0	3.462608	0	0	0	0
ENST00000551444	ENSG00000135437	0	0	0	0	0	0	11.181325	0
ENST00000548898	ENSG00000135404	0	0	0	0	0	0	0	0
ENST00000257857	ENSG00000135404	1548.973539	1217.562673	1567.924171	3587.288051	2605.144064	1869.869762	2739.138066	2209.223066
ENST00000420846	ENSG00000135404	0	0	0	0	0	0	0	0
ENST00000548117	ENSG00000135404	0	9.559659	10.627123	50.895348	26.32262	0	0	111.913898
ENST00000552067	ENSG00000135404	440.740107	0	0	489.341753	0	0	0	0
ENST00000548160	ENSG00000135404	0	0	0	64.264457	51.187293	0	28.746967	0
ENST00000546939	ENSG00000135404	0	0	565.405442	0	0	0	1068.711211	1025.136624
ENST00000552692	ENSG00000135404	4.20181	30.505701	7.210006	35.882663	6.32205	42.558064	22.333882	0
ENST00000549117	ENSG00000135404	1.320767	7.293915	22.274221	12.460671	1.788864	11.617192	16.228042	27.884402
ENST00000550050	ENSG00000135404	0	0	4.481476	5.107877	3.459189	0	49.831052	0
ENST00000552754	ENSG00000135404	0	0	0	0	0	0	0	0
ENST00000550776	ENSG00000135404	0	0	0	0	0	0	0	0
ENST00000555199	ENSG00000135404	0	0	0	0	0	0	0	0
ENST00000552164	ENSG00000135404	0	9.589593	9.946254	3.754559	0	13.085148	18.5203	0
ENST00000551173	ENSG00000135404	0	0	0	0	0	0	0	0
ENST00000546457	ENSG00000135404	0	0	0	0	0	0	0	0
ENST00000552576	ENSG00000258056	19.418497	41.863611	49.721954	25.5865	22.133351	39.981953	27.63773	98.861002
ENST00000553249	ENSG00000258045	0	0	0	0	0	0	0	0
ENST00000551138	ENSG00000257384	0	0	0	0	0	0	0	0
ENST00000257868	ENSG00000135414	5.106239	29.818822	51.210151	6.474454	9.195678	21.034733	6.907146	87.031694
ENST00000546799	ENSG00000135414	0	0	0	1.362089	0	0	0	14.160021
ENST00000546604	ENSG00000205323	14.074416	69.625653	23.910662	17.088427	12.9875	33.128403	7.781082	62.56754
ENST00000552884	ENSG00000205323	2.508322	4.922138	18.903522	12.559675	10.545134	22.704037	14.426615	0
ENST00000336133	ENSG00000205323	48.172734	73.492112	93.475249	92.315952	67.281506	27.7775	36.089964	0
ENST00000552946	ENSG00000205323	0	0	11.017875	9.962693	0	9.800072	0	0
ENST00000546837	ENSG00000257390	1.06577	0	0	0	0	0	0	0
ENST00000552080	ENSG00000205323	0	0	0	6.241889	0	27.051498	0	62.709985
ENST00000547009	ENSG00000257509	2.532971	8.510476	47.909794	33.181412	19.961733	54.741536	21.422909	32.798564
ENST00000552207	ENSG00000205323	24.506621	38.371887	62.196201	43.556284	31.440909	36.643916	30.316398	74.051985
ENST00000550124	ENSG00000257390	0	0	0	0	0	0	0	0
ENST00000546813	ENSG00000257390	0	0	0	0	0	0	0	0
ENST00000548593	ENSG00000257390	0	0	0	2.135029	0	0	0	0
ENST00000552719	ENSG00000257390	0	0	0	0	0	0	0	0
ENST00000552672	ENSG00000123353	15.315464	0	0	0	10.04146	32.015555	38.921787	0
ENST00000243045	ENSG00000123353	58.206446	92.062036	193.632387	148.983469	127.366542	143.44738	101.657786	319.888891
ENST00000550836	ENSG00000123353	9.102151	29.130215	0	47.601538	15.297262	50.744546	0	34.423154
ENST00000548974	ENSG00000123353	73.598515	61.657043	207.244164	186.429507	21.581489	73.70482	228.686762	256.930175
ENST00000546645	ENSG00000123353	9.633301	15.828559	39.090267	35.235939	18.712915	22.351698	24.902614	43.197377
ENST00000357606	ENSG00000135392	22.516788	4.258113	3.897119	0	16.42535	23.570115	4.993616	0
ENST00000678005	ENSG00000135392	34.310984	75.38514	207.66259	184.950452	101.152045	126.115691	137.909229	299.160243
ENST00000546957	ENSG00000135392	21.594107	16.205387	25.193555	26.437982	10.794323	14.186199	26.971765	65.740256
ENST00000547445	ENSG00000135392	5.694353	19.616788	0	18.656208	0	1.983886	0	0
ENST00000317287	ENSG00000135392	0	3.630702	2.164591	0	0	4.243651	0	33.124379
ENST00000478241	ENSG00000182796	0	4.824367	1.570246	0	0	0	1.04066	0
ENST00000636659	ENSG00000182796	0	0	0	0	0	0	0	0
ENST00000702143	ENSG00000182796	0	0	0	0	0	0	0	0
ENST00000636428	ENSG00000182796	0	3.981849	0	4.572583	2.179434	0	5.364442	0
ENST00000482378	ENSG00000182796	1.115477	0	0	0	7.935879	12.142104	4.200423	0
ENST00000637092	ENSG00000182796	0	0	0	3.813948	0	0	0	0
ENST00000635938	ENSG00000182796	0	0	15.242256	6.000138	0	0	0	28.618822
ENST00000635977	ENSG00000182796	4.581139	9.530334	0	0	0	0	0	0
ENST00000636790	ENSG00000182796	0	0	7.481141	0	0	0	4.618462	0
ENST00000637783	ENSG00000182796	0	0	17.764125	0	0	0	0	0
ENST00000637951	ENSG00000182796	0	0	0	0	4.273422	0	0	0
ENST00000508246	ENSG00000182796	0	0	0	0	0	0	0	0
ENST00000637087	ENSG00000182796	0	18.531321	0	0	0	0	0	0
ENST00000471276	ENSG00000182796	0	0	0	0	0	0	0	0
ENST00000702279	ENSG00000182796	0	0	0	0	0	0	0	0
ENST00000692833	ENSG00000182796	0	0	0	0	0	0	0	0
ENST00000484016	ENSG00000182796	0	0	0	0	0	0	0	0
ENST00000487582	ENSG00000182796	0	3.910824	8.733895	0	0	0	0	0
ENST00000322569	ENSG00000123342	0	0	0	0	0	0	0	6.988404
ENST00000548882	ENSG00000123342	0	0	1.592859	0.848826	1.69243	0	0.803929	46.644757
ENST00000547685	ENSG00000123342	0	0	0	1.377577	0	0	0	32.771809
ENST00000552872	ENSG00000123342	1.402855	0	0	0	0	0.995105	0.688624	0
ENST00000548629	ENSG00000123342	0	0	0	0	0	0	0	0
ENST00000409200	ENSG00000123342	0	0	0	0	0	0	0	0
ENST00000552763	ENSG00000123342	0	0	0	0	0	0	0	0
ENST00000547487	ENSG00000123342	0	3.741931	0	0	0	0	0	0
ENST00000547299	ENSG00000123342	0	0	0	0	0	0	0	0
ENST00000550756	ENSG00000257966	0	0	1.492678	0	0	0.453036	0	38.186553
ENST00000548078	ENSG00000257569	0	0	0	0	0	0	0	0
ENST00000408946	ENSG00000170473	22.285843	67.210247	138.934935	64.049564	33.058442	82.545492	56.686773	74.542367
ENST00000398213	ENSG00000170473	20.452413	33.549295	40.694069	19.817156	8.345433	9.230283	0	86.569879
ENST00000302533	ENSG00000170473	5.552332	0	4.62837	0	12.198818	4.616614	0	22.43455
ENST00000557259	ENSG00000170473	0	0	3.22471	0	8.853832	0	0	0
ENST00000547925	ENSG00000170473	5.208713	7.354386	7.799673	0	0	22.066601	10.332601	86.235744
ENST00000549939	ENSG00000170473	30.25135	66.106063	70.903043	50.71705	32.111542	35.081183	69.654677	206.707555
ENST00000454792	ENSG00000170473	0	25.895307	0	0	0	8.101323	0	10.967065
ENST00000546878	ENSG00000065357	2.514988	7.948156	23.815916	0	10.960913	3.565885	10.038311	15.117193
ENST00000546995	ENSG00000065357	0	0	0	0	23.900331	0	0	0
ENST00000619602	ENSG00000273973	0	15.34757	7.78817	0	10.667374	14.008049	4.803203	29.40192
ENST00000547015	ENSG00000065357	0	0	11.798965	0	0	0	0	42.370242
ENST00000555090	ENSG00000065357	4.45729	4.035649	16.896986	0	0	4.506906	0	0
ENST00000549629	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000555218	ENSG00000065357	0	79.859953	0	0	20.204865	27.11143	18.044592	0
ENST00000331886	ENSG00000065357	28.958861	0	211.2103	93.214317	11.265356	68.054784	22.295294	106.303403
ENST00000548479	ENSG00000065357	0	0	0	0	8.236194	8.596781	8.634003	29.523257
ENST00000547324	ENSG00000065357	11.774956	336.550408	462.066935	51.999245	47.546861	143.755187	55.64402	310.773187
ENST00000553084	ENSG00000065357	13.075618	21.999521	45.364417	27.707241	0	18.831713	21.890723	26.70335
ENST00000547358	ENSG00000065357	0	12.818496	35.38196	36.283577	11.147297	14.360317	31.596619	31.841804
ENST00000548549	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000549368	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000548407	ENSG00000065357	39.120567	140.445562	312.793605	81.246838	44.631415	96.919063	52.151468	89.89308
ENST00000555025	ENSG00000065357	0	4.292161	9.095558	0	0	3.896161	0	0
ENST00000394147	ENSG00000065357	0	4.497862	6.778635	10.122039	6.361728	3.536478	9.668517	0
ENST00000551615	ENSG00000065357	0	0	0	131.807063	0	0	56.918587	0
ENST00000547535	ENSG00000065357	18.255065	23.938333	44.918963	0	10.382884	5.245954	0	0
ENST00000549323	ENSG00000065357	0	0	0	0	23.207476	0	0	0
ENST00000549097	ENSG00000065357	32.73543	133.782242	196.039848	45.230868	45.00787	96.967141	0	21.912095
ENST00000402956	ENSG00000065357	0.823856	1.655629	1.148549	0	0	1.198291	0	19.790727
ENST00000551156	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000553783	ENSG00000065357	0	0	18.887962	0	14.611465	8.059424	0	21.926546
ENST00000557080	ENSG00000065357	0	0	5.418702	0	0	0	15.07652	0
ENST00000432422	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000556001	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000550115	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000548378	ENSG00000065357	2.44136	20.483457	100.312054	35.829793	15.303798	18.774365	30.87611	173.30877
ENST00000551296	ENSG00000065357	6.095782	44.768394	68.496207	15.98789	20.927037	30.010727	15.990721	100.029648
ENST00000551707	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000552478	ENSG00000065357	7.384518	39.543126	45.242458	19.219367	16.512095	27.686638	16.777518	50.745644
ENST00000550888	ENSG00000065357	0	0	0	0	0	4.465611	0	0
ENST00000556344	ENSG00000065357	17.447234	0	0	0	0	0	0	0
ENST00000549079	ENSG00000065357	0	0	0	0	18.112327	0	0	0
ENST00000551739	ENSG00000065357	1.86544	20.589933	56.019923	12.733319	18.242418	9.791436	13.753842	96.183485
ENST00000549085	ENSG00000065357	0	50.668826	65.423351	9.102865	11.399534	39.517662	0	0
ENST00000552687	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000546895	ENSG00000065357	0	62.51089	122.192618	0	0	87.220451	0	0
ENST00000549986	ENSG00000065357	25.01183	0	0	55.587796	0	0	40.440417	0
ENST00000552335	ENSG00000065357	17.415336	10.243262	66.846794	21.678203	0	23.849723	27.688884	0
ENST00000548047	ENSG00000065357	11.212415	70.276915	108.408505	46.470902	31.203922	36.770249	45.228085	171.755268
ENST00000554434	ENSG00000065357	9.273745	0	37.342134	11.789158	9.636246	19.056917	0	0
ENST00000557180	ENSG00000065357	0	0	0	3.469327	4.31595	0	0	0
ENST00000552652	ENSG00000065357	0	72.897271	74.613002	42.749035	16.316197	17.755783	12.922656	38.133271
ENST00000550484	ENSG00000065357	0	92.704199	11.918375	0	0	46.585802	0	0
ENST00000552903	ENSG00000065357	0	63.274184	0	0	0	0	0	0
ENST00000551585	ENSG00000065357	0	5.308243	16.880291	0	0	0	5.019377	0
ENST00000550957	ENSG00000065357	0	0	0	0	0	0	0	0
ENST00000548491	ENSG00000065357	0	0	9.23632	0	0	0	0	0
ENST00000449260	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000548747	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000552882	ENSG00000185664	0	0	0	0.483966	0	0	0	3.884746
ENST00000550464	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000548493	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000550447	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000549564	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000549404	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000550762	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000548803	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000547137	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000546543	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000556802	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000548689	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000550590	ENSG00000185664	0	0	2.134448	0	0	0	0	0
ENST00000549430	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000549418	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000549233	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000549413	ENSG00000185664	0	0	0	0	0	0	0	0
ENST00000556464	ENSG00000123374	5.717221	0	0	0	0	0	23.314743	0
ENST00000555408	ENSG00000123374	5.407202	10.884008	44.819749	10.501227	17.281053	11.589009	6.5683	70.366505
ENST00000553376	ENSG00000123374	0	0	0	0	0	3.863076	0	0
ENST00000440311	ENSG00000123374	0	0	0	0	0	0	7.599976	0
ENST00000266970	ENSG00000123374	11.7782	42.920959	47.524403	22.899737	17.458297	24.949717	17.164339	74.530828
ENST00000555357	ENSG00000123374	0	0	0	0	0	0	0	0
ENST00000354056	ENSG00000123374	0	0	0	0	0	0	0	0
ENST00000554619	ENSG00000123374	1.748395	0	1.90095	0	0	0	0	0
ENST00000554022	ENSG00000258554	0	0	0	0	0	0	0	0
ENST00000556276	ENSG00000123374	0	0	0	0	0	0	0	0
ENST00000556656	ENSG00000123374	1.130096	0	4.33197	0	0	0	0	28.983231
ENST00000556146	ENSG00000123374	0	0	0	0	0	0	0	0
ENST00000554545	ENSG00000123374	0	0	0	0	0	0	0	0
ENST00000553116	ENSG00000111540	69.848116	140.532573	133.425162	270.784631	163.047937	87.89395	264.385271	413.221743
ENST00000549505	ENSG00000111540	0	0	0	0	6.307881	0	4.438023	0
ENST00000546810	ENSG00000111540	0	0	0	0	15.238524	0	0	0
ENST00000360299	ENSG00000111540	3.695413	17.206186	13.848994	16.028607	17.152636	16.379726	9.89513	57.799726
ENST00000548068	ENSG00000111540	0	0	0	0	0	0	0	0
ENST00000549915	ENSG00000111540	0	0	0	0	0	0	0	0
ENST00000551459	ENSG00000111540	0	0	0	0	0	0	0	0
ENST00000448789	ENSG00000111540	0	24.996077	0	0	0	0	0	0
ENST00000552016	ENSG00000237493	0	3.366884	0	0	0	0	0	51.250833
ENST00000628569	ENSG00000111540	0	0	0	0	0	0	0	0
ENST00000549034	ENSG00000111540	11.523968	16.427404	7.841807	19.323121	17.905609	3.525778	24.539561	29.600507
ENST00000550283	ENSG00000111540	12.342366	17.268467	8.595192	16.674587	5.186213	7.75887	17.786853	65.244103
ENST00000356124	ENSG00000139531	4.66944	10.904678	3.323821	0	12.348706	9.888593	0	29.811421
ENST00000550121	ENSG00000139531	0	0	16.300365	3.881912	0	3.662275	0	0
ENST00000552363	ENSG00000139531	0	0	0	0	0	0	0	0
ENST00000551698	ENSG00000139531	0	0	0	0	0	0	0	15.441626
ENST00000266971	ENSG00000139531	0	0	8.623835	12.497345	0	3.305437	0	31.954409
ENST00000550340	ENSG00000139531	0	0	0	0	0	0	0	0
ENST00000394115	ENSG00000139531	2.392246	0	10.449195	7.295277	0	0	26.945958	14.649969
ENST00000547586	ENSG00000139531	2.319206	0	0	0	0	0	4.868125	29.801426
ENST00000552258	ENSG00000139531	0	0	0	0	0	0	0	0
ENST00000548274	ENSG00000139531	0	0	0	0	0	0	0	0
ENST00000552813	ENSG00000139531	0	0	0	0	2.361644	0	0	28.522585
ENST00000550478	ENSG00000139531	0	0	0	0	0	0	0	0
ENST00000546833	ENSG00000139531	1.035969	2.044815	3.835064	5.055626	1.598467	7.540507	2.176314	6.872102
ENST00000551841	ENSG00000139531	0	0	0	0	0	0	0	0
ENST00000394109	ENSG00000139531	0	1.487186	5.564543	0	0	0	0	18.256353
ENST00000546712	ENSG00000139531	0	0	0	0	0	0	0	0
ENST00000550065	ENSG00000139531	0	0	0	0	0	0	0	5.771291
ENST00000262032	ENSG00000123411	0	0	0	0	0	0	0	0
ENST00000548601	ENSG00000123411	0	0	0	0	0	0	0	0
ENST00000615146	ENSG00000273890	2.99249	10.109287	0	0	0	0	0	0
ENST00000550860	ENSG00000123411	0	0	0	0	0	0	0	0
ENST00000552689	ENSG00000123411	0	0	0	0	0	0	0	0
ENST00000549519	ENSG00000123411	0	0	0	0	0	0	0	0
ENST00000431367	ENSG00000123411	0	2.784436	1.37129	0	1.482895	0	0.906721	6.159324
ENST00000547167	ENSG00000123411	0	0	0	0	0	0	0	0
ENST00000551103	ENSG00000123411	0.776727	1.055671	0	0.524446	0	0.757305	0	0
ENST00000547791	ENSG00000123411	0	0	0	1.584811	0	0	0	0
ENST00000547668	ENSG00000123411	0	0	0	0	0	0	0	0
ENST00000551701	ENSG00000123411	0	0	0	0	0	0	0	0
ENST00000551124	ENSG00000123411	0.96023	0	1.177741	0	0	2.387773	0	9.851999
ENST00000551846	ENSG00000257449	0	0	0	0	0	0	0	0
ENST00000547556	ENSG00000123411	0	0	0	4.169316	3.18444	6.302811	0	13.237983
ENST00000356464	ENSG00000197728	0	0	0	0	0	0	0	0
ENST00000552361	ENSG00000197728	1045.0656	2545.928787	1474.527847	1809.784665	2007.101304	3763.247776	600.4065	11334.253546
ENST00000646449	ENSG00000197728	9.745161	39.296001	45.856163	33.295237	7.403117	25.707357	30.126378	15.326831
ENST00000548590	ENSG00000197728	16.189842	86.672639	115.00103	39.296418	43.919894	57.883578	35.572121	131.052612
ENST00000643266	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000643518	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000549282	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000549061	ENSG00000065361	0	0	3.412483	0	0	0	0	0
ENST00000683059	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000411731	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000549672	ENSG00000065361	0	0	0	0	0	0	0	18.538753
ENST00000682431	ENSG00000065361	0	0	0	0	0	0	0	12.279403
ENST00000267101	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000550869	ENSG00000065361	0	0	0	0	0	0	4.618462	0
ENST00000551085	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000684500	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000546884	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000551242	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000683653	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000683164	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000415288	ENSG00000065361	0	0	0.377434	0	0	0	0	0
ENST00000683018	ENSG00000065361	0	0.46757	0	0	0	0	0	0
ENST00000549472	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000546748	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000551176	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000549205	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000550828	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000550070	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000549644	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000553131	ENSG00000065361	0	0	0	0	0	0	0	3.202018
ENST00000684766	ENSG00000065361	0	0	1.011773	0	0	0	0	7.705068
ENST00000683142	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000548709	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000682512	ENSG00000065361	0	0	0	0	0	0	0	7.947959
ENST00000549832	ENSG00000065361	0	0	0	0	0	0	0	14.909347
ENST00000682873	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000552691	ENSG00000065361	0	0	0	0	0	0	0	0
ENST00000548861	ENSG00000257411	0	0	80.762266	0	0	0	0	0
ENST00000552766	ENSG00000170515	33.444134	511.930864	163.85506	45.37437	50.616197	207.761232	92.728041	402.464121
ENST00000303305	ENSG00000170515	62.280843	313.619144	238.518832	130.793539	73.076292	186.056776	150.198238	485.146681
ENST00000548595	ENSG00000257553	0	0	0	0	0	0	0	0
ENST00000553057	ENSG00000170515	0	4.838579	0	0	0	0	0	0
ENST00000551061	ENSG00000170515	3.416443	11.051263	52.536871	13.398659	14.476006	24.665377	0	10.348413
ENST00000550166	ENSG00000170515	0	4.773306	0	0	0	0	0	0
ENST00000552528	ENSG00000170515	0	0	0	0	0	0	0	0
ENST00000552266	ENSG00000170515	1.366311	9.111931	8.90503	4.249908	4.007744	2.014381	2.775457	33.901041
ENST00000501597	ENSG00000229117	9444.960926	47600.838872	21393.831089	8821.291619	9398.122246	13393.88308	8774.555231	16639.480922
ENST00000546485	ENSG00000229117	12.292652	234.210903	24.037271	0	28.534008	22.949846	0	8246.720946
ENST00000358888	ENSG00000229117	5.333017	66.373426	74.444991	38.811366	6.835028	36.787189	9.917642	0
ENST00000546591	ENSG00000229117	259.734018	2647.776789	562.593824	395.297096	327.895832	783.183415	447.176327	875.516011
ENST00000546654	ENSG00000229117	0	0	0	0	0	0	0	0
ENST00000552314	ENSG00000229117	103.503485	104.189552	149.660121	89.570329	79.159963	153.685683	64.518454	171.063451
ENST00000551790	ENSG00000139641	0	7.207445	70.746894	0	0	26.237356	10.593735	21.229504
ENST00000552345	ENSG00000135482	0	0	0	0	0	0	0	0
ENST00000549973	ENSG00000135482	8.385711	17.517262	17.658685	20.198041	6.429963	19.082208	8.73282	66.79337
ENST00000257940	ENSG00000135482	25.651103	37.912558	61.273238	59.192446	31.129061	49.711343	51.973321	101.471141
ENST00000551880	ENSG00000135482	6.397236	0	16.665599	10.54273	18.974885	13.200517	6.0336	23.146609
ENST00000546903	ENSG00000135482	0	3.407282	0	0	0	0	0	0
ENST00000550840	ENSG00000258345	0	0	0	0	0	0	0	0
ENST00000550947	ENSG00000258317	2.297661	0	7.814888	0	0	0	0	14.750466
ENST00000549438	ENSG00000258317	0	1.897872	9.264677	0	1.662461	1.678836	2.315505	42.397448
ENST00000267113	ENSG00000139641	4.518375	44.903606	97.890772	9.968779	9.12252	47.656974	15.737443	100.935247
ENST00000394048	ENSG00000139641	68.118489	251.548885	579.136949	108.482119	87.899979	283.012259	92.653859	660.641943
ENST00000550986	ENSG00000139641	0	0	4.248797	0	0	7.674098	0	0
ENST00000550179	ENSG00000139641	0	0	9.413405	0	0	3.60298	0	0
ENST00000547667	ENSG00000139641	0	6.820256	52.512256	0	0	0	0	91.783539
ENST00000550878	ENSG00000139641	2.229922	11.260001	3.775043	0	0	0	4.633617	19.589484
ENST00000551112	ENSG00000139641	2.378726	19.514146	20.851969	3.868128	0	0	0	0
ENST00000548142	ENSG00000139641	0	16.189714	9.434083	0	5.918322	0	19.152449	789.826648
ENST00000550515	ENSG00000139641	0	0	0	6.548773	0	0	0	0
ENST00000548731	ENSG00000257809	2.44136	8.193383	0	11.943264	7.651899	0	0	0
ENST00000553066	ENSG00000196465	0	0	1.632308	1.134958	0.978056	0	0	9.021517
ENST00000550443	ENSG00000196465	0	0	0	0	0	0	0	0
ENST00000695999	ENSG00000196465	0	0	25.127087	0	0	12.343906	0	0
ENST00000551834	ENSG00000196465	0	0	0	0	0	0	0	14.602908
ENST00000405661	ENSG00000196465	0.881548	1.655369	4.762889	0	0	4.478254	0	38.550352
ENST00000696000	ENSG00000196465	0	2.384263	0	0	0	0	0	0
ENST00000696001	ENSG00000196465	5.32881	0	0	8.59289	0	0	0	0
